       6928	saco
       6928	gostei
       6926	olhem
       6924	cansado
       6922	rainha
       6916	entrou
       6916	diabo
       6910	iremos
       6878	namorado
       6868	jimmy
       6857	prontos
       6854	esqueci
       6849	procura
       6843	tanta
       6826	haverá
       6821	pernas
       6816	justo
       6811	deixei
       6803	meninas
       6803	tira
       6799	xerife
       6782	propósito
       6749	soldados
       6741	vender
       6741	excelente
       6740	espírito
       6739	assassinato
       6738	jovens
       6723	necessário
       6718	acaba
       6718	atirar
       6709	coragem
       6706	cheiro
       6698	vermelho
       6685	azul
       6684	planeta
       6681	tendo
       6670	suponho
       6662	esperem
       6642	inteiro
       6628	longo
       6624	acredite
       6618	cozinha
       6618	bill
       6610	comando
       6606	irmãos
       6595	diante
       6594	dizia
       6590	poderíamos
       6585	sabes
       6581	pára
       6564	entendido
       6561	subir
       6554	experiência
       6553	decisão
       6553	parecer
       6552	informação
       6551	tradução
       6549	acham
       6548	londres
       6545	jim
       6538	inimigo
       6523	gostou
       6503	cale
       6502	direto
       6500	esperança
       6499	peter
       6498	dança
       6497	m
       6496	vergonha
       6495	encontramos
       6493	conselho
       6475	saída
       6467	público
       6456	cérebro
       6447	relação
       6445	receber
       6445	lixo
       6440	filmes
       6431	perdido
       6430	maldição
       6421	moça
       6421	johnny
       6418	ilha
       6412	parecem
       6409	conte
       6406	diretor
       6396	inteligente
       6394	arte
       6374	cena
       6374	ônibus
       6362	cerca
       6354	flores
       6345	drogas
       6314	ação
       6307	c
       6303	brincar
       6280	desculpas
       6276	mentira
       6267	tenham
       6267	james
       6241	cavalos
       6238	base
       6230	mr
       6212	classe
       6209	preço
       6208	opinião
       6201	á
       6196	aquelas
       6186	seguinte
       6185	prefiro
       6183	billy
       6165	estação
       6160	majestade
       6157	meninos
       6143	últimos
       6136	b
       6129	contrário
       6127	dúvida
       6125	pedi
       6123	time
       6120	conseguimos
       6110	sejam
       6110	braço
       6101	máquina
       6101	sapatos
       6091	aceitar
       6085	maldita
       6085	clube
       6085	sucesso
       6082	provar
       6079	pele
       6072	ficaria
       6064	ocupado
       6053	yeah
       6042	hei
       6033	pôr
       6022	comum
       6015	tínhamos
       6012	bomba
       6004	pude
       6004	navio
       5986	cheia
       5984	americanos
       5980	som
       5978	chamou
       5975	usa
       5965	apesar
       5964	cantar
       5963	vento
       5953	quieto
       5941	cinema
       5934	liga
       5931	maria
       5908	mora
       5900	d
       5898	ficam
       5894	árvore
       5888	interessa
       5881	animal
       5873	inteira
       5867	preocupado
       5864	peixe
       5850	vejam
       5845	teste
       5845	daquele
       5837	acima
       5820	bolsa
       5807	abaixo
       5806	queres
       5800	estrela
       5797	deveríamos
       5795	principal
       5787	portanto
       5784	sentindo
       5781	metros
       5773	major
       5760	jornal
       5756	ligo
       5726	longa
       5724	buraco
       5724	fé
       5717	batalha
       5717	nave
       5716	bêbado
       5713	resolver
       5702	humanos
       5700	confiar
       5697	defesa
       5685	trata
       5685	preocupar
       5683	ligação
       5682	alta
       5681	natureza
       5681	tribunal
       5680	gelo
       5678	herói
       5677	aula
       5672	alex
       5666	carros
       5663	má
       5654	contente
       5649	cavalheiros
       5641	senão
       5630	debaixo
       5620	vais
       5617	enorme
       5615	vêm
       5605	amar
       5601	viram
       5597	pensava
       5596	importo
       5594	segura
       5589	pedra
       5586	passei
       5573	velhos
       5573	uau
       5571	agradável
       5567	imaginar
       5560	caro
       5556	felizes
       5554	exceto
       5538	férias
       5534	cor
       5531	juiz
       5526	gostava
       5526	nariz
       5524	come
       5522	unidos
       5518	beijo
       5518	planos
       5513	pedaço
       5500	irão
       5499	rico
       5494	pergunte
       5494	gay
       5493	vemos
       5490	vieram
       5468	tornar
       5466	fantástico
       5465	perna
       5464	nick
       5453	câmera
       5447	costumava
       5440	tamanho
       5435	afinal
       5423	passando
       5422	to
       5422	coma
       5418	passe
       5417	roubar
       5406	bunda
       5404	steve
       5402	par
       5401	nove
       5399	chuva
       5396	proteger
       5394	cliente
       5381	almoço
       5379	piada
       5378	cheguei
       5374	virá
       5371	novas
       5367	maluco
       5360	and
       5354	estrelas
       5352	novos
       5352	várias
       5348	estados
       5345	pego
       5339	brilhante
       5338	façam
       5337	cadeia
       5330	braços
       5322	esconder
       5316	eddie
       5313	preparar
       5308	especialmente
       5299	gato
       5295	nervoso
       5284	manda
       5269	pedido
       5269	barulho
       5267	jake
       5254	ganhou
       5249	conhecemos
       5244	praia
       5243	escreveu
       5238	brincadeira
       5236	eua
       5232	porco
       5230	chorar
       5230	tony
       5212	canção
       5210	branca
       5193	sarah
       5192	língua
       5189	errada
       5181	absolutamente
       5178	justiça
       5178	evitar
       5171	estranha
       5167	gentil
       5167	ray
       5162	parede
       5161	inglaterra
       5155	movimento
       5154	correndo
       5152	ouve
       5147	princesa
       5147	pescoço
       5145	aparecer
       5144	deseja
       5139	leite
       5133	verá
       5127	dentes
       5124	escuro
       5119	começando
       5115	nomes
       5115	morrendo
       5110	total
       5105	idiotas
       5093	escapar
       5090	apresentar
       5084	levantar
       5080	provas
       5078	entrada
       5077	chaves
       5074	mantenha
       5065	descer
       5063	cadê
       5061	cortar
       5060	nisto
       5059	li
       5051	cartão
       5047	emergência
       5043	poucos
       5042	bobby
       5037	escolher
       5029	noites
       5018	voar
       5018	visita
       5017	terminou
       5015	chegamos
       5013	fizer
       5011	roubou
       5006	descansar
       5006	bravo
       4998	ido
       4992	oeste
       4990	pago
       4988	relatório
       4983	ponte
       4981	redor
       4975	soubesse
       4972	esqueceu
       4971	chamam
       4971	imbecil
       4964	empresa
       4954	informações
       4936	tirou
       4932	santo
       4931	detetive
       4930	estilo
       4928	responsável
       4921	príncipe
       4918	io
       4907	ridículo
       4907	milhares
       4906	faca
       4897	matei
       4893	verde
       4877	direi
       4876	depende
       4875	gostam
       4875	falamos
       4871	vossa
       4870	jane
       4868	responder
       4861	início
       4861	frança
       4857	líder
       4856	espécie
       4853	acaso
       4850	política
       4848	ruas
       4841	criar
       4836	dever
       4833	comecei
       4830	podes
       4829	pressa
       4824	casado
       4818	chapéu
       4811	danny
       4806	memória
       4805	vos
       4803	estaremos
       4801	levante
       4797	traz
       4797	relógio
       4794	cala
       4793	limpar
       4792	universidade
       4788	esperto
       4781	noiva
       4780	vôo
       4780	maravilhosa
       4773	calor
       4772	corrida
       4770	faculdade
       4770	cabo
       4766	visão
       4766	destruir
       4763	ha
       4762	robert
       4753	contas
       4748	forças
       4748	restaurante
       4745	vimos
       4744	dirigir
       4744	anna
       4737	notícia
       4732	havendo
       4732	comece
       4730	sociedade
       4730	altura
       4730	acabado
       4726	cadeira
       4724	luzes
       4717	permissão
       4712	vários
       4711	poderiam
       4703	departamento
       4702	distância
       4696	arrumar
       4686	táxi
       4685	deixem
       4685	it
       4680	avô
       4673	inocente
       4672	charles
       4672	nâo
       4671	serve
       4670	posto
       4666	mercado
       4665	pressão
       4658	veremos
       4657	limpo
       4652	parceiro
       4650	pedindo
       4648	velocidade
       4647	don
       4647	floresta
       4642	mostre
       4641	jardim
       4640	avó
       4639	vinte
       4639	nível
       4639	ficarei
       4638	segure
       4629	responda
       4620	alvo
       4620	fechar
       4618	milhão
       4618	dado
       4614	código
       4611	particular
       4609	funcionar
       4607	preto
       4605	roma
       4604	caminhão
       4604	colocou
       4600	menor
       4597	cai
       4595	verdadeira
       4584	conhecido
       4582	darei
       4579	corra
       4576	imagem
       4574	perdemos
       4574	parado
       4569	grana
       4565	histórias
       4564	mesmos
       4560	use
       4554	huh
       4553	perguntou
       4553	entregar
       4544	ouvido
       4543	daquela
       4542	pista
       4542	operação
       4540	apareceu
       4537	richard
       4535	tommy
       4526	sentado
       4525	dono
       4523	alemães
       4522	uso
       4520	mark
       4517	valor
       4513	julgamento
       4510	foder
       4500	lar
       4494	voltarei
       4493	mate
       4492	busca
       4483	espada
       4482	orgulho
       4477	baby
       4474	policiais
       4469	relaxe
       4464	ficamos
       4463	cansada
       4462	lago
       4456	partido
       4440	humana
       4440	merece
       4430	caralho
       4430	nacional
       4427	agradecer
       4417	escrito
       4416	lidar
       4414	amava
       4412	sujeito
       4412	casaco
       4409	dão
       4404	corpos
       4403	km
       4400	pensam
       4397	deixando
       4397	mata
       4394	discutir
       4394	desapareceu
       4393	san
       4388	endereço
       4387	conhecia
       4374	dedos
       4373	mentindo
       4372	hum
       4372	domingo
       4364	perdendo
       4360	rir
       4359	máximo
       4357	calças
       4355	disser
       4353	monstro
       4348	mudança
       4345	projeto
       4336	éramos
       4329	risco
       4329	feche
       4329	francês
       4327	doença
       4317	correto
       4312	computador
       4308	sentimentos
       4306	banda
       4301	culpado
       4298	pão
       4297	preparado
       4295	washington
       4295	imagino
       4294	pontos
       4293	visitar
       4289	felicidade
       4289	cigarro
       4286	militar
       4281	t
       4281	apaixonado
       4280	atrasado
       4274	agradeço
       4272	toca
       4269	garrafa
       4269	bordo
       4267	morre
       4267	ferido
       4264	passagem
       4262	raiva
       4258	desgraçado
       4253	firme
       4251	confiança
       4245	universo
       4242	carreira
       4234	rosa
       4228	terão
       4228	chamo
       4228	mande
       4228	besteira
       4223	percebi
       4221	virar
       4218	vítima
       4217	deram
       4215	sabendo
       4212	grávida
       4209	tornou
       4204	tenta
       4201	paciente
       4200	acorde
       4196	quebrar
       4193	pequenos
       4191	ganha
       4189	bala
       4188	infelizmente
       4184	martin
       4183	peso
       4181	paga
       4180	acordar
       4177	montanha
       4176	atire
       4171	esquece
       4165	casas
       4163	salvo
       4162	van
       4161	vovó
       4161	ovos
       4160	teatro
       4157	futebol
       4157	natural
       4156	copo
       4153	corre
       4150	divertir
       4150	troca
       4150	lsso
       4149	arranjar
       4148	parque
       4135	caramba
       4135	miss
       4127	terceiro
       4115	abre
       4105	marca
       4105	perguntei
       4102	anel
       4097	decidir
       4097	nasceu
       4088	ensinar
       4088	devíamos
       4086	cuide
       4085	venho
       4083	aberta
       4081	clientes
       4081	bolo
       4079	daria
       4078	dói
       4077	celular
       4073	der
       4066	série
       4062	sobreviver
       4060	levando
       4059	pertence
       4058	porém
       4056	j
       4054	trocar
       4054	conheceu
       4050	quão
       4043	confusão
       4041	via
       4037	querendo
       4036	mapa
       4027	portas
       4026	europa
       4026	chegaram
       4025	processo
       4018	eia
       4011	geral
       4011	fugiu
       4010	tantos
       4009	vindos
       4007	tantas
       4006	servir
       4005	perfeita
       4005	comprei
       3997	sábado
       3995	camisa
